TV Broadcast,TV Cable,TV Streaming,Paid Search,Social,Display
0.6381799918547264,1.107403548100646,4.409349860784841,10.821571199485753,0.9206530575950183,5.758640291871655
0.9417185031999387,0.6509129170621069,11.302056595995607,6.0696864756970275,2.599796313194377,0.6424669825360311
4.988404692967949,0.34187925559985827,2.6083474928691968,4.047713786086343,4.333151390871273,2.2620683263991603
4.449442789468504,0.7980615635624446,6.470411963761858,5.153074681144003,1.5813406268942531,8.196634763753261
4.060197604769482,1.151994644303597,7.702460815434306,6.98046201188161,3.4105026523902895,17.097112936562752
2.1080420966198177,0.4848068280094413,5.786840655024242,8.430381156774674,3.894773355125478,2.2679446304583073
2.4285427110931335,0.9568815134704396,10.031089595531375,1.5271284043159647,4.704922697580597,3.8836997468501715
0.35339307702208983,0.36159860977444686,1.3164530828697911,8.751996440362516,2.455991030990196,2.3666171471142943
4.971210025757649,2.7913770099177104,3.306382837481684,5.0829712490287955,0.09400889475256861,0.8392019602319521
2.0178229378716095,2.380907922525916,10.14575100387512,3.7820978189505925,0.06807456986051881,0.4670059016505284
0.8621348190805143,1.9379109530229885,13.451525001391117,5.433894266146612,0.9929088353928428,4.994387676466721
3.6382275183679167,1.0883838025169144,0.436937904785173,1.7800054968898495,0.16542364273495183,5.458240296517274
0.5853776759770708,2.8608420478999523,1.9555921336952218,2.5236010395594928,1.0967022594125062,15.154651732255417
0.6359066806350895,2.1783721812208263,8.91633886242837,2.297321593870192,5.182780560285906,9.436940055488483
0.8668328284716397,2.821435319802914,3.676947278746242,2.0005960098280164,11.345595777481806,8.912023265697526
2.5609730834583537,0.13494294252312558,14.102161808039842,6.181447877636796,2.4016522938074694,0.7043069695453683
3.031176622093332,1.1569216941266784,9.042630275422924,3.9068557623610105,0.47841223431204377,2.80821315891694
0.4527123385423944,2.8891267146177975,2.7992056307189133,8.194391466943081,5.932814372645371,1.731597325569051
2.09666822916281,0.34975772445797765,15.80179959602882,3.469408053082362,1.1118679814984602,1.1661697945999057
1.4637084234986582,0.1555703153685581,12.887712215366701,5.2774417966605265,0.79603199659916,1.231210349077715
1.8478652716037591,1.5091861802676683,16.458089395098586,3.4370446138196487,0.6031113545884139,1.4281559805034092
4.461169210622849,1.2141294609266633,6.37043508617298,2.936931637223071,0.8605693869382349,0.7438447136129537
0.5422243922063832,5.096633917276944,15.353342678711515,5.519510884317342,0.3817609211952861,4.446467782524294
1.101619914240405,0.2865734019558341,2.475329179888014,3.9359485198530293,2.969360271613424,2.679263564528958
1.452983636247305,0.16407673558120472,4.968745747860116,3.4133364718855925,4.97071933915145,3.487456291442954
1.3527451527521541,0.9661596672082865,2.196936383073581,3.974094651103467,6.300121371044427,3.769826787873088
0.773356326158361,0.9408379711740517,15.346437989411918,1.8476611366600773,0.8827132538821196,8.750031548176745
0.785982455047939,2.6992189203662793,3.701616746161529,4.910929577114138,5.985312700381193,11.019609064685836
2.7586920151916994,1.294896359839833,6.113240519281996,4.044591703736285,4.342022529896245,8.464833626934745
1.8707664409734044,5.6838138588787785,3.3676707539448767,4.513553010802519,1.0704625576067883,1.3398038722383396
0.4286486342296864,0.9384618072589803,11.752091025228639,1.5042018087783169,7.3948660013199214,4.2480061217211995
0.5196360491905239,1.0201276366105316,10.71928290422851,1.4848370266989708,7.376915506580738,4.180084886046162
1.066304594667078,0.27227614076459355,1.053676160959384,9.083599953233465,0.6959703144707771,4.45661586774194
3.2892223601236683,2.3463150407236313,0.8092957410695998,10.24233445664924,1.3735137361079188,2.98194225261724
2.6098030366746428,1.2176781698348857,0.9675191046925623,13.207887427844012,1.8244138729555792,2.8635482371222722
6.334212576741741,1.440869742076463,16.69496790873519,3.6087791073718556,4.820847829074284,0.5557190323270133
1.3373496820424908,0.8929222299303073,0.9839398762260577,0.749858104347483,0.0933961426030101,4.400533339228732
0.9367360778973945,0.15696787673141355,1.9078052657130922,6.171412132333884,0.7730750055814907,2.383033482307016
0.8024621671800097,1.2023403207288388,11.844112422863168,10.938468698169823,0.24241130551733042,2.0859592850338835
1.4446943890969386,1.1156354046677912,13.303139412959329,6.596307561537519,0.44817321083914674,1.5590427019921556
2.2383215835557593,0.04158524400723959,2.3560610088380227,1.8198885664853748,3.1194673603955017,2.6260275012928584
1.397798550310034,0.18208052011658446,6.254192549309828,2.2811959295535496,2.5323134353102317,2.0648116689794844
0.3101384775696798,1.007557172800393,6.334027708808454,0.7104171427371725,1.4491269226508572,2.4634754263532157
0.2776119123275703,0.39631784150489263,9.741812065335045,1.660511599195916,2.798503173839184,2.627201584508199
0.9451543553233751,1.7689419398828607,4.144954630208276,0.41027860915500225,0.4869032590010633,4.420089825567802
0.5234339976545638,1.4728601870706637,6.214745749906063,1.625052715482744,0.30160990289250367,2.1454119626022807
0.40632183301174246,1.2203368964045276,8.746397668642736,5.049087399642231,0.6351657901865835,1.437067637445263
1.467786669836132,2.3752782850429552,2.806063353773137,5.331728867829447,7.707371987073662,4.079542425894571
3.103633984376537,0.6437504494093697,0.7694730431839361,2.709166236588917,5.431166896068532,2.3656182292608676
4.836214069069962,0.14208154382873786,0.8119906597539348,3.6244414196454167,3.619805525687794,2.062924729579632
1.4544270659663874,0.18122643000727817,1.9338222963245395,2.0583237087590938,6.5121802342256165,2.2588525902688437
1.0670381553186399,0.09045755938916887,5.901049989850163,3.8806598979411344,3.6783052148722204,5.337392957748596
0.77186642053979,5.631114849614763,13.22437984531321,0.8904956625989721,6.04891677441232,2.222540834838163
1.7217869764622944,0.4643205412763956,8.725197472999888,4.271013204973858,4.012216558978579,5.6400272185043985
3.4066957654124668,5.462265570113245,14.294452410619643,0.8567358448472108,4.921436600011275,2.3792950763381944
2.9523401439742565,3.046994920647948,0.25195734139936343,11.217240267282818,5.011056559361472,2.1332735117479054
6.67168942995069,3.150116040797293,0.5704696894650759,1.5533576041549373,1.9519896526484728,4.093630941487543
2.2129636673228235,1.5269329576940451,12.545612156301077,4.111138984989136,1.9089105063425433,0.14387844597343502
3.51051095095997,0.15995073524483347,1.9283258542554713,1.7026082780650504,3.2678463644521627,5.4165815689496535
0.06016723568394768,0.2982856183074187,1.5338800088659759,9.045389537864615,1.5492252176280683,0.7037107134614348
0.24712548501289636,0.7440727586152821,1.2685049540810136,10.508457055736143,0.9653107457879258,1.4032318415348277
0.19377185218713672,0.11951547022252534,8.304596135868422,4.894259496640499,1.5965624351718526,2.0711035058582725
1.5488973893918416,3.1223324260111767,7.694966957694493,1.1652204186857296,4.864982328299156,9.77551801299074
0.959250726070018,2.0572377565853417,0.41973434447619623,2.505093890857627,0.8307287983382168,1.9067860128302698
0.3503722269929571,5.740708928847606,1.5183467617602073,1.633615694156272,1.9864316287240007,10.572645902588997
0.4834526063358331,4.451805518328511,4.005003134400971,2.0062082250933715,1.8865874159905975,8.383874558230431
2.730076616421431,2.667949566899544,13.842312993902725,2.6132368986242844,3.303222292564905,7.308105717458107
1.26560094163509,1.129268998375468,5.4687381022946076,9.516645524954614,2.471102012344011,6.700353229094125
0.7018082842547798,1.8472167766219918,2.7031111953800324,13.94785459209468,2.974525913671189,4.556692721447133
0.4680323776191952,1.6938872580214752,6.072270663787058,5.006573440228169,8.565867009675278,2.1372431920525066
1.5485961330789986,0.5039157566910745,12.142071624370043,8.515122640937166,2.106002910694123,4.0239036374187105
0.24000855820712502,0.3265656566095635,0.037325945381968005,6.86460081387045,2.046699232730686,0.6943500423894106
1.8474265781610992,0.3085838870254788,0.019295386523157553,2.9050498189028846,0.8145264237172541,3.796638937725322
2.195021639279224,1.3892711123198278,6.854871417479183,6.574590820366544,1.3600974260751624,13.499606472050687
2.745505368272353,0.9444217809213052,7.654072953575984,5.7409814600494595,2.109776961812882,16.523743708664554
1.7501941820025946,5.536909560289823,0.948060244527247,2.947403416448567,4.54500673082483,8.383606046858764
1.5915818958876602,4.769500357285299,4.1187991522972345,6.517020113880831,2.3176166588338414,9.754577150185947
5.936758651277495,2.052169805332788,34.43596536320587,2.280637090826994,0.41016021598945634,2.0234200394706434
5.023243415510667,4.278714477262973,22.162651103310257,5.299796514367422,0.2825517333211614,1.5756897040635296
0.5644991555128424,1.2322929212406142,2.841529186539843,4.517689476508936,2.4817086207936083,2.068577187257683
2.7620328856837393,1.163974121538301,1.9921878803940258,2.3085843667909653,1.5543059990127384,0.5166632846304897
1.1440489566861751,1.2661366041642887,6.761531952908899,2.63467856575398,0.265408841021403,0.8746234585644421
1.0593733064243374,1.182712174949792,7.89955147880833,2.4952806100814366,0.29279467473793813,0.9400018302473165
1.2666021726647252,2.0759710385763976,5.32214573191153,5.526650904774923,0.10748224371745421,3.834108974457996
1.6782487205773702,6.23896802635804,10.732775381515848,11.008281097402437,0.31677094728273664,0.8832726329605064
3.509439840331716,1.0933548963717885,4.426571194826887,2.5207845457541946,4.6306160220077075,5.522052525529957
1.9178609689089523,0.9270412372854627,3.4461379660698084,7.244638217516682,2.695638379430571,1.4595821235941338
1.707376006037968,2.3459185508561986,4.6675578972215614,2.5743841730660266,1.6036525270498647,4.3314566130650345
4.061562186199257,1.3046186709553036,0.465578463476791,1.7962433861964173,6.540751027080161,6.632402634018274
1.4068785524542096,0.08979796830866507,3.279148611551979,4.3747699149421715,0.4762287910131899,7.866455491037096
1.6985698664187219,0.19390873374719284,4.335286554449357,2.647589002479423,0.5383132063864581,1.205056977009608
1.7068090865837173,7.413234404601957,4.239967333319917,2.5729267233430844,7.690713338047625,3.729182808197337
1.3709064247099367,6.865629139317626,6.3440554072120765,4.871346311834637,4.549062959493484,4.318074291918578
2.929851981756886,0.399813757575872,9.733902919011422,6.445499839602014,3.8072337529389886,9.725948393028997
0.2405537545698903,0.16535797726282664,8.939281826527354,0.7972687862020971,1.0034837135598849,5.417128619247352
4.314504529155072,0.47688127544892306,5.6634457365320525,6.231030177491594,8.37056596621812,5.786918448220215
7.368454563838386,2.59691019740992,1.485801653561847,2.5591047656111128,9.880163998024983,1.1875916521719296
3.9546810790449665,6.223413025637092,4.445016329440333,7.145634177698891,1.6596064879920878,0.9152283677436417
0.4611791588394198,0.3852261021601563,2.9177999114254334,1.6845184305378411,4.984857235618682,8.183298715793224
0.3144365231929245,2.6633007151940387,2.0279769833985744,3.182534026499066,2.45614790417263,15.791413471455842
1.9671327339331062,1.3752253203595675,1.7712730348161088,4.519897768102598,2.5028421029739754,12.21232486260729
2.510296766300204,2.8694976116648863,3.5831815049704816,5.664927343532392,1.4981103101739506,5.5162948256736
0.5426893779551115,2.845059061081392,16.352487410134003,3.0695837480773718,1.3417469136562339,3.6093396244723546
0.5600906645136351,1.85308722660132,10.982887427874847,4.223310990197354,0.9140219638889205,4.395040407103126
1.4916580686112397,0.768688253160198,24.65787074845093,3.637952672199208,2.132920061586334,0.8469901381336709
2.3885869759118408,0.5155253926714383,2.7437741119308985,2.761794091739935,5.007801161675031,0.7640038954286656
2.070988055239576,0.5872973117614899,6.24320029699813,4.938544355541602,4.902393584830782,0.8808483305013921
